#   frequency            amplitude spectral density
   4.6768128e-01   1.4728179e-04
   4.6775725e-01   1.4719922e-04
   4.6783322e-01   1.4711672e-04
   4.6790920e-01   1.4703431e-04
   4.6798517e-01   1.4695198e-04
   4.6806114e-01   1.4686973e-04
   4.6813711e-01   1.4678756e-04
   4.6821308e-01   1.4670548e-04
   4.6828905e-01   1.4662348e-04
   4.6836503e-01   1.4654156e-04
   4.6844100e-01   1.4645972e-04
   4.6851697e-01   1.4637796e-04
   4.6859294e-01   1.4629629e-04
   4.6866891e-01   1.4621470e-04
   4.6874488e-01   1.4613319e-04
   4.6882086e-01   1.4605176e-04
   4.6889683e-01   1.4597041e-04
   4.6897280e-01   1.4588914e-04
   4.6904877e-01   1.4580795e-04
   4.6912474e-01   1.4572685e-04
   4.6920071e-01   1.4564582e-04
   4.6927668e-01   1.4556488e-04
   4.6935266e-01   1.4548402e-04
   4.6942863e-01   1.4540323e-04
   4.6950460e-01   1.4532253e-04
   4.6958057e-01   1.4524191e-04
   4.6965654e-01   1.4516137e-04
   4.6973251e-01   1.4508090e-04
   4.6980849e-01   1.4500052e-04
   4.6988446e-01   1.4492022e-04
   4.6996043e-01   1.4484000e-04
   4.7003640e-01   1.4475985e-04
   4.7011237e-01   1.4467979e-04
   4.7018834e-01   1.4459981e-04
   4.7026432e-01   1.4451990e-04
   4.7034029e-01   1.4444007e-04
   4.7041626e-01   1.4436033e-04
   4.7049223e-01   1.4428066e-04
   4.7056820e-01   1.4420107e-04
   4.7064417e-01   1.4412156e-04
   4.7072015e-01   1.4404213e-04
   4.7079612e-01   1.4396278e-04
   4.7087209e-01   1.4388350e-04
   4.7094806e-01   1.4380430e-04
   4.7102403e-01   1.4372519e-04
   4.7110000e-01   1.4364615e-04
   4.7117598e-01   1.4356718e-04
   4.7125195e-01   1.4348830e-04
   4.7132792e-01   1.4340949e-04
   4.7140389e-01   1.4333076e-04
   4.7147986e-01   1.4325211e-04
   4.7155583e-01   1.4317354e-04
   4.7163180e-01   1.4309504e-04
   4.7170778e-01   1.4301662e-04
   4.7178375e-01   1.4293828e-04
   4.7185972e-01   1.4286002e-04
   4.7193569e-01   1.4278183e-04
   4.7201166e-01   1.4270372e-04
   4.7208763e-01   1.4262569e-04
   4.7216361e-01   1.4254773e-04
   4.7223958e-01   1.4246985e-04
   4.7231555e-01   1.4239204e-04
   4.7239152e-01   1.4231432e-04
   4.7246749e-01   1.4223666e-04
   4.7254346e-01   1.4215909e-04
   4.7261944e-01   1.4208159e-04
   4.7269541e-01   1.4200417e-04
   4.7277138e-01   1.4192682e-04
   4.7284735e-01   1.4184955e-04
   4.7292332e-01   1.4177235e-04
   4.7299929e-01   1.4169523e-04
   4.7307527e-01   1.4161819e-04
   4.7315124e-01   1.4154122e-04
   4.7322721e-01   1.4146432e-04
   4.7330318e-01   1.4138750e-04
   4.7337915e-01   1.4131076e-04
   4.7345512e-01   1.4123409e-04
   4.7353110e-01   1.4115749e-04
   4.7360707e-01   1.4108098e-04
   4.7368304e-01   1.4100453e-04
   4.7375901e-01   1.4092816e-04
   4.7383498e-01   1.4085186e-04
   4.7391095e-01   1.4077564e-04
   4.7398693e-01   1.4069950e-04
   4.7406290e-01   1.4062342e-04
   4.7413887e-01   1.4054743e-04
   4.7421484e-01   1.4047150e-04
   4.7429081e-01   1.4039565e-04
   4.7436678e-01   1.4031987e-04
   4.7444275e-01   1.4024417e-04
   4.7451873e-01   1.4016854e-04
   4.7459470e-01   1.4009298e-04
   4.7467067e-01   1.4001750e-04
   4.7474664e-01   1.3994209e-04
   4.7482261e-01   1.3986676e-04
   4.7489858e-01   1.3979149e-04
   4.7497456e-01   1.3971630e-04
   4.7505053e-01   1.3964119e-04
   4.7512650e-01   1.3956614e-04
   4.7520247e-01   1.3949117e-04
   4.7527844e-01   1.3941627e-04
   4.7535441e-01   1.3934145e-04
   4.7543039e-01   1.3926670e-04
   4.7550636e-01   1.3919202e-04
   4.7558233e-01   1.3911741e-04
   4.7565830e-01   1.3904287e-04
   4.7573427e-01   1.3896841e-04
   4.7581024e-01   1.3889401e-04
   4.7588622e-01   1.3881969e-04
   4.7596219e-01   1.3874545e-04
   4.7603816e-01   1.3867127e-04
   4.7611413e-01   1.3859716e-04
   4.7619010e-01   1.3852313e-04
   4.7626607e-01   1.3844917e-04
   4.7634205e-01   1.3837528e-04
   4.7641802e-01   1.3830146e-04
   4.7649399e-01   1.3822771e-04
   4.7656996e-01   1.3815404e-04
   4.7664593e-01   1.3808043e-04
   4.7672190e-01   1.3800690e-04
   4.7679787e-01   1.3793343e-04
   4.7687385e-01   1.3786004e-04
   4.7694982e-01   1.3778672e-04
   4.7702579e-01   1.3771346e-04
   4.7710176e-01   1.3764028e-04
   4.7717773e-01   1.3756717e-04
   4.7725370e-01   1.3749413e-04
   4.7732968e-01   1.3742116e-04
   4.7740565e-01   1.3734826e-04
   4.7748162e-01   1.3727543e-04
   4.7755759e-01   1.3720267e-04
   4.7763356e-01   1.3712998e-04
   4.7770953e-01   1.3705736e-04
   4.7778551e-01   1.3698481e-04
   4.7786148e-01   1.3691233e-04
   4.7793745e-01   1.3683992e-04
   4.7801342e-01   1.3676758e-04
   4.7808939e-01   1.3669531e-04
   4.7816536e-01   1.3662310e-04
   4.7824134e-01   1.3655097e-04
   4.7831731e-01   1.3647890e-04
   4.7839328e-01   1.3640691e-04
   4.7846925e-01   1.3633498e-04
   4.7854522e-01   1.3626312e-04
   4.7862119e-01   1.3619133e-04
   4.7869717e-01   1.3611961e-04
   4.7877314e-01   1.3604796e-04
   4.7884911e-01   1.3597638e-04
   4.7892508e-01   1.3590486e-04
   4.7900105e-01   1.3583342e-04
   4.7907702e-01   1.3576204e-04
   4.7915300e-01   1.3569073e-04
   4.7922897e-01   1.3561948e-04
   4.7930494e-01   1.3554831e-04
   4.7938091e-01   1.3547720e-04
   4.7945688e-01   1.3540617e-04
   4.7953285e-01   1.3533520e-04
   4.7960882e-01   1.3526429e-04
   4.7968480e-01   1.3519346e-04
   4.7976077e-01   1.3512269e-04
   4.7983674e-01   1.3505199e-04
   4.7991271e-01   1.3498136e-04
   4.7998868e-01   1.3491079e-04
   4.8006465e-01   1.3484029e-04
   4.8014063e-01   1.3476986e-04
   4.8021660e-01   1.3469950e-04
   4.8029257e-01   1.3462920e-04
   4.8036854e-01   1.3455897e-04
   4.8044451e-01   1.3448880e-04
   4.8052048e-01   1.3441871e-04
   4.8059646e-01   1.3434868e-04
   4.8067243e-01   1.3427871e-04
   4.8074840e-01   1.3420881e-04
   4.8082437e-01   1.3413898e-04
   4.8090034e-01   1.3406922e-04
   4.8097631e-01   1.3399952e-04
   4.8105229e-01   1.3392989e-04
   4.8112826e-01   1.3386032e-04
   4.8120423e-01   1.3379082e-04
   4.8128020e-01   1.3372139e-04
   4.8135617e-01   1.3365202e-04
   4.8143214e-01   1.3358271e-04
   4.8150812e-01   1.3351348e-04
   4.8158409e-01   1.3344431e-04
   4.8166006e-01   1.3337520e-04
   4.8173603e-01   1.3330616e-04
   4.8181200e-01   1.3323718e-04
   4.8188797e-01   1.3316827e-04
   4.8196394e-01   1.3309943e-04
   4.8203992e-01   1.3303065e-04
   4.8211589e-01   1.3296193e-04
   4.8219186e-01   1.3289328e-04
   4.8226783e-01   1.3282470e-04
   4.8234380e-01   1.3275618e-04
   4.8241977e-01   1.3268772e-04
   4.8249575e-01   1.3261933e-04
   4.8257172e-01   1.3255101e-04
   4.8264769e-01   1.3248274e-04
   4.8272366e-01   1.3241455e-04
   4.8279963e-01   1.3234641e-04
   4.8287560e-01   1.3227835e-04
   4.8295158e-01   1.3221034e-04
   4.8302755e-01   1.3214240e-04
   4.8310352e-01   1.3207453e-04
   4.8317949e-01   1.3200671e-04
   4.8325546e-01   1.3193896e-04
   4.8333143e-01   1.3187128e-04
   4.8340741e-01   1.3180366e-04
   4.8348338e-01   1.3173610e-04
   4.8355935e-01   1.3166861e-04
   4.8363532e-01   1.3160118e-04
   4.8371129e-01   1.3153381e-04
   4.8378726e-01   1.3146651e-04
   4.8386324e-01   1.3139927e-04
   4.8393921e-01   1.3133209e-04
   4.8401518e-01   1.3126498e-04
   4.8409115e-01   1.3119793e-04
   4.8416712e-01   1.3113094e-04
   4.8424309e-01   1.3106402e-04
   4.8431907e-01   1.3099716e-04
   4.8439504e-01   1.3093036e-04
   4.8447101e-01   1.3086362e-04
   4.8454698e-01   1.3079695e-04
   4.8462295e-01   1.3073034e-04
   4.8469892e-01   1.3066379e-04
   4.8477489e-01   1.3059730e-04
   4.8485087e-01   1.3053088e-04
   4.8492684e-01   1.3046452e-04
   4.8500281e-01   1.3039822e-04
   4.8507878e-01   1.3033198e-04
   4.8515475e-01   1.3026581e-04
   4.8523072e-01   1.3019969e-04
   4.8530670e-01   1.3013364e-04
   4.8538267e-01   1.3006765e-04
   4.8545864e-01   1.3000173e-04
   4.8553461e-01   1.2993586e-04
   4.8561058e-01   1.2987006e-04
   4.8568655e-01   1.2980431e-04
   4.8576253e-01   1.2973863e-04
   4.8583850e-01   1.2967301e-04
   4.8591447e-01   1.2960746e-04
   4.8599044e-01   1.2954196e-04
   4.8606641e-01   1.2947652e-04
   4.8614238e-01   1.2941115e-04
   4.8621836e-01   1.2934584e-04
   4.8629433e-01   1.2928058e-04
   4.8637030e-01   1.2921539e-04
   4.8644627e-01   1.2915026e-04
   4.8652224e-01   1.2908519e-04
   4.8659821e-01   1.2902018e-04
   4.8667419e-01   1.2895524e-04
   4.8675016e-01   1.2889035e-04
   4.8682613e-01   1.2882552e-04
   4.8690210e-01   1.2876076e-04
   4.8697807e-01   1.2869605e-04
   4.8705404e-01   1.2863140e-04
   4.8713002e-01   1.2856682e-04
   4.8720599e-01   1.2850229e-04
   4.8728196e-01   1.2843783e-04
   4.8735793e-01   1.2837342e-04
   4.8743390e-01   1.2830908e-04
   4.8750987e-01   1.2824479e-04
   4.8758584e-01   1.2818057e-04
   4.8766182e-01   1.2811640e-04
   4.8773779e-01   1.2805230e-04
   4.8781376e-01   1.2798825e-04
   4.8788973e-01   1.2792427e-04
   4.8796570e-01   1.2786034e-04
   4.8804167e-01   1.2779647e-04
   4.8811765e-01   1.2773266e-04
   4.8819362e-01   1.2766892e-04
   4.8826959e-01   1.2760523e-04
   4.8834556e-01   1.2754160e-04
   4.8842153e-01   1.2747803e-04
   4.8849750e-01   1.2741451e-04
   4.8857348e-01   1.2735106e-04
   4.8864945e-01   1.2728767e-04
   4.8872542e-01   1.2722433e-04
   4.8880139e-01   1.2716106e-04
   4.8887736e-01   1.2709784e-04
   4.8895333e-01   1.2703468e-04
   4.8902931e-01   1.2697158e-04
   4.8910528e-01   1.2690854e-04
   4.8918125e-01   1.2684556e-04
   4.8925722e-01   1.2678263e-04
   4.8933319e-01   1.2671977e-04
   4.8940916e-01   1.2665696e-04
   4.8948514e-01   1.2659421e-04
   4.8956111e-01   1.2653152e-04
   4.8963708e-01   1.2646889e-04
   4.8971305e-01   1.2640631e-04
   4.8978902e-01   1.2634380e-04
   4.8986499e-01   1.2628134e-04
   4.8994096e-01   1.2621894e-04
   4.9001694e-01   1.2615659e-04
   4.9009291e-01   1.2609431e-04
   4.9016888e-01   1.2603208e-04
   4.9024485e-01   1.2596991e-04
   4.9032082e-01   1.2590780e-04
   4.9039679e-01   1.2584574e-04
   4.9047277e-01   1.2578375e-04
   4.9054874e-01   1.2572181e-04
   4.9062471e-01   1.2565992e-04
   4.9070068e-01   1.2559810e-04
   4.9077665e-01   1.2553633e-04
   4.9085262e-01   1.2547462e-04
   4.9092860e-01   1.2541296e-04
   4.9100457e-01   1.2535137e-04
   4.9108054e-01   1.2528983e-04
   4.9115651e-01   1.2522835e-04
   4.9123248e-01   1.2516692e-04
   4.9130845e-01   1.2510555e-04
   4.9138443e-01   1.2504424e-04
   4.9146040e-01   1.2498298e-04
   4.9153637e-01   1.2492178e-04
   4.9161234e-01   1.2486064e-04
   4.9168831e-01   1.2479955e-04
   4.9176428e-01   1.2473852e-04
   4.9184026e-01   1.2467755e-04
   4.9191623e-01   1.2461663e-04
   4.9199220e-01   1.2455576e-04
   4.9206817e-01   1.2449498e-04
   4.9214414e-01   1.2443423e-04
   4.9222011e-01   1.2437353e-04
   4.9229609e-01   1.2431290e-04
   4.9237206e-01   1.2425232e-04
   4.9244803e-01   1.2419179e-04
   4.9252400e-01   1.2413132e-04
   4.9259997e-01   1.2407091e-04
   4.9267594e-01   1.2401055e-04
   4.9275191e-01   1.2395025e-04
   4.9282789e-01   1.2389001e-04
   4.9290386e-01   1.2382982e-04
   4.9297983e-01   1.2376968e-04
   4.9305580e-01   1.2370961e-04
   4.9313177e-01   1.2364958e-04
   4.9320774e-01   1.2358961e-04
   4.9328372e-01   1.2352970e-04
   4.9335969e-01   1.2346985e-04
   4.9343566e-01   1.2341004e-04
   4.9351163e-01   1.2335030e-04
   4.9358760e-01   1.2329060e-04
   4.9366357e-01   1.2323097e-04
   4.9373955e-01   1.2317139e-04
   4.9381552e-01   1.2311186e-04
   4.9389149e-01   1.2305239e-04
   4.9396746e-01   1.2299297e-04
   4.9404343e-01   1.2293361e-04
   4.9411940e-01   1.2287430e-04
   4.9419538e-01   1.2281505e-04
   4.9427135e-01   1.2275585e-04
   4.9434732e-01   1.2269671e-04
   4.9442329e-01   1.2263762e-04
   4.9449926e-01   1.2257858e-04
   4.9457523e-01   1.2251960e-04
   4.9465121e-01   1.2246068e-04
   4.9472718e-01   1.2240180e-04
   4.9480315e-01   1.2234299e-04
   4.9487912e-01   1.2228422e-04
   4.9495509e-01   1.2222551e-04
   4.9503106e-01   1.2216686e-04
   4.9510703e-01   1.2210826e-04
   4.9518301e-01   1.2204971e-04
   4.9525898e-01   1.2199122e-04
   4.9533495e-01   1.2193278e-04
   4.9541092e-01   1.2187439e-04
   4.9548689e-01   1.2181606e-04
   4.9556286e-01   1.2175778e-04
   4.9563884e-01   1.2169956e-04
   4.9571481e-01   1.2164139e-04
   4.9579078e-01   1.2158327e-04
   4.9586675e-01   1.2152521e-04
   4.9594272e-01   1.2146720e-04
   4.9601869e-01   1.2140924e-04
   4.9609467e-01   1.2135134e-04
   4.9617064e-01   1.2129349e-04
   4.9624661e-01   1.2123569e-04
   4.9632258e-01   1.2117795e-04
   4.9639855e-01   1.2112026e-04
   4.9647452e-01   1.2106262e-04
   4.9655050e-01   1.2100504e-04
   4.9662647e-01   1.2094751e-04
   4.9670244e-01   1.2089003e-04
   4.9677841e-01   1.2083260e-04
   4.9685438e-01   1.2077523e-04
   4.9693035e-01   1.2071791e-04
   4.9700633e-01   1.2066064e-04
   4.9708230e-01   1.2060343e-04
   4.9715827e-01   1.2054627e-04
   4.9723424e-01   1.2048916e-04
   4.9731021e-01   1.2043210e-04
   4.9738618e-01   1.2037510e-04
   4.9746216e-01   1.2031815e-04
   4.9753813e-01   1.2026125e-04
   4.9761410e-01   1.2020440e-04
   4.9769007e-01   1.2014761e-04
   4.9776604e-01   1.2009087e-04
   4.9784201e-01   1.2003418e-04
   4.9791798e-01   1.1997754e-04
   4.9799396e-01   1.1992095e-04
   4.9806993e-01   1.1986442e-04
   4.9814590e-01   1.1980794e-04
   4.9822187e-01   1.1975151e-04
   4.9829784e-01   1.1969513e-04
   4.9837381e-01   1.1963881e-04
   4.9844979e-01   1.1958253e-04
   4.9852576e-01   1.1952631e-04
   4.9860173e-01   1.1947014e-04
   4.9867770e-01   1.1941403e-04
   4.9875367e-01   1.1935796e-04
   4.9882964e-01   1.1930194e-04
   4.9890562e-01   1.1924598e-04
   4.9898159e-01   1.1919007e-04
   4.9905756e-01   1.1913421e-04
   4.9913353e-01   1.1907840e-04
   4.9920950e-01   1.1902264e-04
   4.9928547e-01   1.1896694e-04
   4.9936145e-01   1.1891128e-04
   4.9943742e-01   1.1885568e-04
   4.9951339e-01   1.1880013e-04
   4.9958936e-01   1.1874463e-04
   4.9966533e-01   1.1868918e-04
   4.9974130e-01   1.1863378e-04
   4.9981728e-01   1.1857843e-04
   4.9989325e-01   1.1852314e-04
   4.9996922e-01   1.1846789e-04
   5.0004519e-01   1.1841270e-04
   5.0012116e-01   1.1835755e-04
   5.0019713e-01   1.1830246e-04
   5.0027310e-01   1.1824742e-04
   5.0034908e-01   1.1819243e-04
   5.0042505e-01   1.1813749e-04
   5.0050102e-01   1.1808260e-04
   5.0057699e-01   1.1802776e-04
   5.0065296e-01   1.1797297e-04
   5.0072893e-01   1.1791823e-04
   5.0080491e-01   1.1786354e-04
   5.0088088e-01   1.1780891e-04
   5.0095685e-01   1.1775432e-04
   5.0103282e-01   1.1769978e-04
   5.0110879e-01   1.1764530e-04
   5.0118476e-01   1.1759086e-04
   5.0126074e-01   1.1753648e-04
   5.0133671e-01   1.1748214e-04
   5.0141268e-01   1.1742786e-04
   5.0148865e-01   1.1737362e-04
   5.0156462e-01   1.1731944e-04
   5.0164059e-01   1.1726530e-04
   5.0171657e-01   1.1721122e-04
   5.0179254e-01   1.1715718e-04
   5.0186851e-01   1.1710320e-04
   5.0194448e-01   1.1704926e-04
   5.0202045e-01   1.1699538e-04
   5.0209642e-01   1.1694154e-04
   5.0217240e-01   1.1688776e-04
   5.0224837e-01   1.1683402e-04
   5.0232434e-01   1.1678033e-04
   5.0240031e-01   1.1672670e-04
   5.0247628e-01   1.1667311e-04
   5.0255225e-01   1.1661957e-04
   5.0262823e-01   1.1656609e-04
   5.0270420e-01   1.1651265e-04
   5.0278017e-01   1.1645926e-04
   5.0285614e-01   1.1640592e-04
   5.0293211e-01   1.1635263e-04
   5.0300808e-01   1.1629939e-04
   5.0308405e-01   1.1624620e-04
   5.0316003e-01   1.1619306e-04
   5.0323600e-01   1.1613996e-04
   5.0331197e-01   1.1608692e-04
   5.0338794e-01   1.1603393e-04
   5.0346391e-01   1.1598098e-04
   5.0353988e-01   1.1592808e-04
   5.0361586e-01   1.1587524e-04
   5.0369183e-01   1.1582244e-04
   5.0376780e-01   1.1576969e-04
   5.0384377e-01   1.1571699e-04
   5.0391974e-01   1.1566434e-04
   5.0399571e-01   1.1561174e-04
   5.0407169e-01   1.1555918e-04
   5.0414766e-01   1.1550668e-04
   5.0422363e-01   1.1545422e-04
   5.0429960e-01   1.1540182e-04
   5.0437557e-01   1.1534946e-04
   5.0445154e-01   1.1529715e-04
   5.0452752e-01   1.1524489e-04
   5.0460349e-01   1.1519267e-04
   5.0467946e-01   1.1514051e-04
   5.0475543e-01   1.1508839e-04
   5.0483140e-01   1.1503633e-04
   5.0490737e-01   1.1498431e-04
   5.0498335e-01   1.1493234e-04
   5.0505932e-01   1.1488042e-04
   5.0513529e-01   1.1482854e-04
   5.0521126e-01   1.1477672e-04
   5.0528723e-01   1.1472494e-04
   5.0536320e-01   1.1467321e-04
   5.0543917e-01   1.1462153e-04
   5.0551515e-01   1.1456990e-04
   5.0559112e-01   1.1451832e-04
   5.0566709e-01   1.1446678e-04
   5.0574306e-01   1.1441529e-04
   5.0581903e-01   1.1436385e-04
   5.0589500e-01   1.1431246e-04
   5.0597098e-01   1.1426112e-04
   5.0604695e-01   1.1420982e-04
   5.0612292e-01   1.1415857e-04
   5.0619889e-01   1.1410737e-04
   5.0627486e-01   1.1405622e-04
   5.0635083e-01   1.1400512e-04
   5.0642681e-01   1.1395406e-04
   5.0650278e-01   1.1390305e-04
   5.0657875e-01   1.1385209e-04
   5.0665472e-01   1.1380118e-04
   5.0673069e-01   1.1375031e-04
   5.0680666e-01   1.1369949e-04
   5.0688264e-01   1.1364872e-04
   5.0695861e-01   1.1359800e-04
   5.0703458e-01   1.1354732e-04
   5.0711055e-01   1.1349670e-04
   5.0718652e-01   1.1344612e-04
   5.0726249e-01   1.1339558e-04
   5.0733847e-01   1.1334510e-04
   5.0741444e-01   1.1329466e-04
   5.0749041e-01   1.1324427e-04
   5.0756638e-01   1.1319393e-04
   5.0764235e-01   1.1314363e-04
   5.0771832e-01   1.1309338e-04
   5.0779430e-01   1.1304318e-04
   5.0787027e-01   1.1299303e-04
   5.0794624e-01   1.1294292e-04
   5.0802221e-01   1.1289286e-04
   5.0809818e-01   1.1284285e-04
   5.0817415e-01   1.1279288e-04
   5.0825012e-01   1.1274297e-04
   5.0832610e-01   1.1269309e-04
   5.0840207e-01   1.1264327e-04
   5.0847804e-01   1.1259349e-04
   5.0855401e-01   1.1254376e-04
   5.0862998e-01   1.1249408e-04
   5.0870595e-01   1.1244444e-04
   5.0878193e-01   1.1239485e-04
   5.0885790e-01   1.1234531e-04
   5.0893387e-01   1.1229582e-04
   5.0900984e-01   1.1224637e-04
   5.0908581e-01   1.1219697e-04
   5.0916178e-01   1.1214761e-04
   5.0923776e-01   1.1209830e-04
   5.0931373e-01   1.1204904e-04
   5.0938970e-01   1.1199983e-04
   5.0946567e-01   1.1195066e-04
   5.0954164e-01   1.1190154e-04
   5.0961761e-01   1.1185246e-04
   5.0969359e-01   1.1180343e-04
   5.0976956e-01   1.1175445e-04
   5.0984553e-01   1.1170552e-04
   5.0992150e-01   1.1165663e-04
   5.0999747e-01   1.1160779e-04
   5.1007344e-01   1.1155899e-04
   5.1014942e-01   1.1151024e-04
   5.1022539e-01   1.1146154e-04
   5.1030136e-01   1.1141288e-04
   5.1037733e-01   1.1136427e-04
   5.1045330e-01   1.1131571e-04
   5.1052927e-01   1.1126719e-04
   5.1060524e-01   1.1121872e-04
   5.1068122e-01   1.1117030e-04
   5.1075719e-01   1.1112192e-04
   5.1083316e-01   1.1107359e-04
   5.1090913e-01   1.1102530e-04
   5.1098510e-01   1.1097706e-04
   5.1106107e-01   1.1092887e-04
   5.1113705e-01   1.1088073e-04
   5.1121302e-01   1.1083262e-04
   5.1128899e-01   1.1078457e-04
   5.1136496e-01   1.1073656e-04
   5.1144093e-01   1.1068860e-04
   5.1151690e-01   1.1064068e-04
   5.1159288e-01   1.1059281e-04
   5.1166885e-01   1.1054499e-04
   5.1174482e-01   1.1049721e-04
   5.1182079e-01   1.1044948e-04
   5.1189676e-01   1.1040180e-04
   5.1197273e-01   1.1035416e-04
   5.1204871e-01   1.1030656e-04
   5.1212468e-01   1.1025902e-04
   5.1220065e-01   1.1021152e-04
   5.1227662e-01   1.1016406e-04
